model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires
Citroën,321955,100,diesel,grey,hatchback,False,False,False,False,False,True,True
Citroën,179338,120,diesel,black,estate,False,True,False,False,False,False,True
Volkswagen,100056,120,diesel,grey,hatchback,True,True,True,False,True,False,True
Renault,230225,120,diesel,grey,estate,True,True,False,False,False,False,True
Citroën,53723,110,diesel,blue,hatchback,False,True,False,False,False,False,True
Mitsubishi,95657,190,diesel,silver,suv,True,True,False,True,False,True,True
Citroën,192437,120,diesel,red,sedan,False,False,False,False,False,False,True
Renault,178973,85,diesel,grey,sedan,False,True,False,False,False,False,True
Renault,158341,120,diesel,grey,estate,True,True,False,False,False,False,True
Peugeot,257168,85,diesel,black,sedan,False,False,False,False,False,False,True
Peugeot,149696,105,diesel,white,estate,False,True,False,False,True,True,True
Renault,209987,120,diesel,grey,sedan,True,True,False,False,False,False,True
Renault,81283,120,diesel,black,sedan,True,True,False,False,False,False,True
BMW,94261,135,diesel,red,suv,False,True,False,True,False,False,True
Citroën,78604,120,diesel,grey,sedan,True,True,True,False,False,False,True
Citroën,119192,105,diesel,black,hatchback,False,False,False,False,False,False,False
Renault,163452,120,diesel,grey,estate,True,True,True,False,False,False,True
Renault,143376,85,diesel,brown,sedan,True,False,False,False,False,False,True
Nissan,161836,105,diesel,blue,suv,False,True,False,False,False,False,True
Peugeot,165821,100,diesel,black,sedan,True,True,False,False,False,False,True
Ferrari,180311,180,diesel,black,sedan,True,True,False,False,True,False,True
Audi,270855,140,diesel,black,sedan,True,True,False,False,True,False,True
Audi,205844,150,diesel,grey,sedan,True,True,False,False,True,True,True
Peugeot,51618,105,diesel,grey,coupe,False,True,False,False,True,False,True
Citroën,151586,135,diesel,black,estate,False,True,False,False,False,False,True
BMW,75341,85,diesel,black,hatchback,False,False,False,False,False,False,True
Renault,184233,77,petrol,grey,sedan,False,False,False,False,False,False,True
BMW,25982,190,diesel,red,suv,False,False,False,True,True,True,True
Renault,120081,120,diesel,black,estate,True,True,False,False,False,False,True
Ferrari,88434,190,diesel,black,sedan,True,True,True,True,True,False,True
Nissan,165199,130,diesel,brown,suv,True,True,True,True,True,False,True
Citroën,65008,140,diesel,white,coupe,True,False,True,False,True,True,True
BMW,119034,135,diesel,silver,suv,False,False,False,False,False,False,True
BMW,179888,120,diesel,black,suv,True,False,True,True,True,False,True
Renault,173827,120,diesel,black,sedan,True,True,False,False,False,False,True
Peugeot,162644,105,diesel,black,sedan,True,True,False,False,True,True,True
Renault,210769,135,diesel,black,estate,True,True,False,False,False,False,True
Ferrari,88913,190,diesel,black,sedan,True,True,True,True,True,False,True
Citroën,136093,135,diesel,white,estate,True,True,True,False,False,False,True
Nissan,135211,135,diesel,white,suv,False,False,False,False,False,False,True
Renault,132975,120,diesel,grey,sedan,True,True,False,False,False,False,True
Citroën,186743,110,diesel,black,sedan,False,True,False,False,False,False,True
Audi,109270,190,diesel,black,estate,True,False,False,False,True,True,True
Audi,193148,155,diesel,grey,estate,True,True,False,False,True,False,True
BMW,43586,85,diesel,white,subcompact,False,False,False,False,True,True,True
Peugeot,103673,100,diesel,black,sedan,True,True,False,False,False,False,True
Renault,81817,85,diesel,grey,estate,False,False,False,False,False,False,True
Renault,62090,120,diesel,grey,sedan,True,True,True,False,False,False,True
Audi,137063,135,diesel,white,van,False,True,False,False,True,True,True
SEAT,92108,120,diesel,grey,suv,True,True,True,True,True,False,True
Mercedes,147926,100,diesel,grey,hatchback,False,True,False,False,False,False,True
BMW,227393,150,diesel,blue,suv,False,False,False,True,True,True,True
BMW,38596,85,diesel,black,hatchback,False,False,False,False,False,False,True
Renault,123353,135,diesel,silver,estate,False,True,False,False,True,False,True
BMW,64215,85,diesel,blue,hatchback,False,False,False,False,False,False,True
Citroën,99600,120,diesel,blue,estate,False,True,False,False,False,False,True
Mitsubishi,171250,160,diesel,black,suv,True,True,False,True,True,False,True
Nissan,60258,120,diesel,blue,suv,False,False,False,False,False,False,True
Audi,223328,190,diesel,black,estate,True,True,True,False,False,False,True
Renault,167205,120,diesel,grey,sedan,True,True,False,False,False,False,True
BMW,139324,135,diesel,brown,suv,True,True,False,True,True,False,True
Nissan,155300,120,diesel,grey,suv,False,True,True,False,False,False,True
SEAT,66809,140,diesel,black,suv,True,True,False,True,True,False,True
Renault,162427,135,diesel,black,sedan,True,True,False,False,True,True,True
Citroën,77115,135,diesel,blue,convertible,True,True,False,False,True,False,True
Peugeot,181653,100,diesel,black,estate,True,True,False,False,False,False,True
BMW,88560,85,diesel,brown,hatchback,False,True,False,False,False,False,True
Mitsubishi,286038,173,diesel,black,suv,True,True,True,False,True,True,True
Mercedes,170478,105,diesel,grey,hatchback,False,True,False,False,True,True,True
Renault,161815,135,diesel,white,estate,False,True,False,True,True,False,True
Peugeot,126126,100,diesel,blue,sedan,True,True,False,False,False,False,True
Mitsubishi,157109,180,diesel,black,suv,True,True,False,False,True,False,True
Renault,166736,85,diesel,grey,sedan,False,True,False,False,False,True,True
BMW,116586,280,diesel,blue,sedan,True,True,True,True,False,True,True
Citroën,48431,135,diesel,grey,coupe,True,True,False,True,True,True,True
Nissan,71204,105,diesel,grey,suv,False,False,False,False,False,False,False
Citroën,202363,120,diesel,black,coupe,True,False,False,False,True,False,True
BMW,49518,140,diesel,silver,suv,False,False,False,False,False,False,False
Peugeot,202250,100,diesel,grey,sedan,False,True,False,False,True,False,True
BMW,120098,85,diesel,blue,hatchback,True,True,False,False,False,False,True
Opel,66690,135,diesel,silver,hatchback,True,True,False,True,True,False,True
Mitsubishi,91975,155,diesel,grey,suv,True,True,False,True,False,False,True
Renault,147431,120,diesel,grey,sedan,True,True,False,False,False,False,True
BMW,213076,130,diesel,black,suv,True,True,False,False,True,False,True
Citroën,190130,120,diesel,grey,sedan,True,False,False,False,True,True,True
Nissan,115566,105,diesel,silver,suv,False,True,False,True,True,False,True
BMW,132344,135,diesel,silver,suv,False,False,False,False,False,False,False
Citroën,166945,120,diesel,grey,sedan,False,True,False,False,True,False,True
BMW,59453,85,diesel,black,hatchback,False,False,False,False,False,False,True
Mercedes,129351,105,diesel,white,hatchback,False,True,False,False,False,False,True
Alfa Romeo,136949,230,diesel,grey,hatchback,False,True,False,True,True,True,True
Peugeot,206361,105,diesel,blue,estate,False,True,False,False,False,True,True
Peugeot,122769,100,diesel,blue,sedan,False,True,False,False,False,False,True
Audi,95345,135,diesel,white,hatchback,False,False,False,False,True,False,True
Citroën,202051,120,diesel,brown,sedan,True,True,False,False,False,False,True
Mitsubishi,34611,190,diesel,blue,suv,True,True,True,False,True,False,True
Renault,394135,135,diesel,black,sedan,True,True,False,False,True,False,True
BMW,47793,85,diesel,black,hatchback,False,True,True,False,False,True,True
Renault,103331,120,diesel,grey,estate,True,True,True,False,False,False,True
Audi,186668,100,diesel,grey,estate,True,True,True,False,True,False,True
Peugeot,94368,100,diesel,blue,sedan,True,True,True,False,False,False,True
Citroën,150445,120,diesel,black,hatchback,True,True,False,False,False,False,True
Renault,136026,110,diesel,blue,sedan,True,True,False,False,False,False,True
BMW,179071,85,diesel,grey,hatchback,False,True,False,False,True,False,True
Renault,165222,85,diesel,black,estate,False,True,False,False,False,False,True
Citroën,243524,110,diesel,grey,hatchback,False,False,True,False,False,True,True
Renault,190092,135,diesel,white,estate,False,True,True,False,True,True,True
Citroën,138063,120,diesel,blue,sedan,True,False,False,False,False,True,True
Citroën,219037,120,diesel,grey,sedan,False,True,False,False,True,True,True
Citroën,111890,120,diesel,brown,sedan,True,True,False,False,False,False,True
Audi,125242,160,diesel,grey,estate,False,True,False,True,True,False,True
Toyota,153695,280,diesel,white,suv,True,True,False,True,False,True,True
Citroën,89283,120,diesel,brown,sedan,False,True,False,False,False,False,True
BMW,86048,85,diesel,black,hatchback,False,True,False,False,False,True,True
Renault,130433,135,diesel,black,estate,True,True,False,False,True,False,True
Peugeot,144547,105,diesel,black,estate,True,True,False,False,True,True,True
Peugeot,173701,100,diesel,black,estate,False,True,False,False,False,False,True
Renault,81104,85,diesel,grey,estate,False,False,False,False,False,False,False
Citroën,200443,105,diesel,black,hatchback,False,True,False,False,False,False,True
Mitsubishi,129317,230,hybrid_petrol,blue,suv,True,False,False,False,False,False,True
Citroën,169742,135,diesel,black,estate,False,True,False,False,False,False,True
BMW,163341,120,diesel,black,suv,True,True,False,True,True,True,True
BMW,167662,135,diesel,grey,suv,True,True,False,True,True,False,True
Citroën,128059,120,diesel,red,sedan,True,True,False,False,False,False,True
Renault,152747,85,diesel,grey,estate,False,True,False,False,False,False,True
Peugeot,151886,100,diesel,white,sedan,False,False,False,False,False,False,True
Renault,145045,120,diesel,black,estate,True,True,False,False,True,True,True
BMW,140744,85,diesel,blue,hatchback,True,True,False,False,False,False,True
Renault,134329,135,diesel,black,sedan,True,True,False,True,True,True,True
Citroën,105304,120,diesel,brown,estate,True,True,False,False,False,False,True
Nissan,143730,135,diesel,blue,suv,True,True,True,True,True,False,True
Citroën,52773,110,diesel,grey,hatchback,False,True,False,False,False,False,True
Renault,147794,135,diesel,blue,sedan,True,True,True,False,True,False,True
Citroën,230189,90,diesel,brown,hatchback,False,False,False,False,False,True,True
BMW,2399,85,diesel,white,subcompact,False,False,False,False,False,False,True
Peugeot,198080,105,diesel,silver,estate,False,True,False,False,False,True,True
KIA Motors,23755,190,diesel,silver,hatchback,True,True,True,False,True,True,True
BMW,113966,120,diesel,grey,suv,True,True,True,True,False,False,True
Renault,217788,120,diesel,silver,sedan,True,True,False,False,False,False,True
Citroën,157416,135,diesel,black,estate,False,True,False,False,True,True,True
BMW,191642,85,diesel,black,hatchback,False,True,False,False,True,True,True
Opel,69585,140,diesel,black,sedan,True,True,False,False,True,True,True
Citroën,157337,120,diesel,brown,estate,True,True,False,False,False,False,True
BMW,85173,85,diesel,blue,hatchback,True,True,True,False,False,False,True
Nissan,216744,120,diesel,black,suv,True,True,False,False,True,False,True
Citroën,119454,135,diesel,grey,estate,False,False,False,False,False,False,False
Citroën,112381,105,diesel,white,hatchback,False,False,False,False,False,False,False
Audi,146901,230,diesel,black,sedan,True,True,False,False,True,True,True
BMW,46036,85,diesel,black,subcompact,False,False,False,False,False,False,True
Nissan,155509,105,diesel,white,suv,False,False,False,False,False,False,False
Peugeot,147210,100,diesel,black,sedan,False,True,False,False,False,True,True
BMW,40142,280,diesel,blue,sedan,True,True,True,True,True,True,True
Renault,78528,85,diesel,grey,estate,False,True,False,False,False,False,True
Citroën,208363,120,diesel,red,estate,False,True,False,False,True,True,True
Citroën,127155,125,petrol,blue,hatchback,False,True,False,False,True,False,True
BMW,122092,85,diesel,brown,hatchback,False,True,False,False,True,False,True
Opel,60366,135,diesel,grey,hatchback,False,True,False,True,True,True,True
BMW,12580,85,diesel,silver,hatchback,False,True,False,False,False,False,True
Citroën,162199,130,diesel,grey,estate,True,True,True,False,True,False,True
BMW,114544,85,diesel,black,hatchback,False,True,False,False,False,False,True
Toyota,153358,140,diesel,grey,van,False,True,False,False,False,False,True
Citroën,47876,120,diesel,blue,coupe,True,True,False,False,True,True,True
Citroën,98740,120,diesel,grey,sedan,False,False,False,False,False,False,True
Peugeot,121638,105,diesel,black,sedan,False,True,False,False,False,True,True
Citroën,175311,130,diesel,black,coupe,True,False,False,True,True,False,True
Audi,102057,190,diesel,blue,sedan,True,True,False,True,True,False,True
Renault,100450,120,diesel,grey,sedan,False,True,False,False,False,False,True
BMW,74820,85,diesel,silver,hatchback,False,True,False,False,False,True,True
Mitsubishi,78211,190,diesel,black,suv,True,True,True,True,True,False,True
Renault,123531,135,diesel,brown,estate,True,True,False,True,True,True,True
Citroën,173262,135,diesel,blue,estate,False,True,False,False,True,False,True
Renault,117002,140,diesel,black,sedan,True,True,False,True,True,False,True
Audi,184452,135,diesel,black,hatchback,False,True,False,False,True,False,True
Porsche,78740,75,electro,grey,hatchback,True,True,False,False,False,False,True
Subaru,47417,230,diesel,black,suv,True,True,True,True,False,True,True
Renault,140380,135,diesel,black,estate,False,True,False,True,True,False,True
Mitsubishi,252518,155,diesel,grey,suv,True,True,True,True,True,False,True
BMW,153562,140,diesel,red,suv,False,False,False,False,False,False,False
Citroën,258707,120,diesel,grey,estate,True,False,False,False,False,True,True
Audi,183911,135,diesel,grey,hatchback,False,True,False,False,True,True,True
Nissan,132592,120,diesel,white,suv,False,True,False,False,True,True,True
Renault,110531,85,diesel,grey,sedan,False,True,False,False,False,False,True
Peugeot,115858,100,diesel,beige,sedan,False,True,False,False,False,False,True
Peugeot,229327,100,diesel,grey,estate,True,True,True,False,False,False,True
Citroën,165053,127,petrol,black,sedan,True,True,False,False,True,False,True
BMW,196177,120,diesel,black,suv,False,True,False,True,True,False,True
Citroën,123428,135,diesel,grey,sedan,False,False,False,True,False,False,True
BMW,132491,170,petrol,black,suv,True,False,False,False,True,True,True
BMW,110264,105,diesel,grey,suv,False,False,False,False,False,False,False
Renault,194174,120,diesel,grey,sedan,True,True,False,False,True,False,True
Peugeot,169410,105,diesel,white,estate,False,True,True,False,True,False,True
Mercedes,146220,100,diesel,black,hatchback,True,True,False,False,False,True,True
Renault,212710,110,diesel,black,estate,True,True,False,False,False,False,True
Mitsubishi,54433,190,diesel,black,suv,False,True,True,True,True,True,True
BMW,128281,135,diesel,black,suv,True,True,False,True,True,True,True
BMW,205837,100,diesel,black,suv,True,True,False,False,False,False,True
BMW,121457,85,diesel,blue,hatchback,False,True,False,False,True,True,True
Peugeot,164108,105,diesel,blue,estate,False,True,False,True,False,False,True
BMW,180232,110,diesel,brown,suv,True,True,False,True,False,False,True
Audi,237786,150,diesel,grey,estate,True,True,False,False,True,False,True
Peugeot,74162,120,diesel,silver,subcompact,False,False,False,False,False,False,True
Renault,141603,135,diesel,black,sedan,True,True,True,False,True,True,True
Nissan,165882,105,diesel,white,suv,False,False,False,False,False,False,False
Renault,171640,85,diesel,white,sedan,True,False,False,False,False,False,True
BMW,120427,85,diesel,white,hatchback,False,True,False,False,False,False,True
Audi,128807,190,diesel,silver,sedan,True,True,True,False,False,True,True
Mercedes,175263,100,diesel,black,hatchback,False,True,False,False,False,True,True
Toyota,35888,100,diesel,blue,van,False,True,False,False,False,False,True
Nissan,192275,100,diesel,black,suv,False,False,False,False,False,False,True
BMW,13818,80,petrol,silver,hatchback,False,True,False,False,False,False,True
Mitsubishi,91561,155,diesel,grey,suv,True,True,False,True,False,False,True
Citroën,168748,120,diesel,grey,estate,True,True,False,False,True,True,True
Audi,92856,190,diesel,blue,estate,True,True,False,True,True,False,True
Citroën,303225,120,diesel,grey,estate,False,True,False,False,True,False,True
Peugeot,145215,85,diesel,silver,subcompact,False,False,False,False,False,False,True
Nissan,110778,150,diesel,black,suv,True,True,False,True,True,True,False
Citroën,83399,105,diesel,black,hatchback,True,True,True,False,True,True,True
Peugeot,188829,100,diesel,blue,sedan,True,True,False,False,False,False,True
BMW,116708,85,diesel,black,hatchback,False,True,False,False,False,False,True
Citroën,111638,135,diesel,black,estate,True,True,False,False,False,False,True
Peugeot,64486,100,diesel,blue,estate,True,True,False,False,False,False,True
BMW,73565,190,diesel,brown,suv,True,True,False,True,True,True,True
Audi,187514,135,diesel,grey,hatchback,True,True,False,False,False,False,True
Renault,161618,120,diesel,black,estate,True,True,False,False,False,False,True
Nissan,121114,135,diesel,grey,suv,False,False,False,False,False,False,False
Opel,127175,135,diesel,grey,hatchback,True,True,False,False,True,False,True
BMW,181022,85,diesel,grey,hatchback,False,False,False,False,True,False,True
Citroën,15106,110,diesel,grey,hatchback,False,True,False,False,False,True,True
Citroën,400654,110,diesel,black,estate,False,False,True,False,False,False,True
BMW,104753,135,diesel,silver,suv,True,True,False,True,False,False,True
Peugeot,109741,100,diesel,grey,estate,True,True,False,False,False,False,True
Peugeot,127499,100,diesel,grey,estate,False,True,False,False,False,False,True
BMW,96062,135,diesel,blue,suv,True,True,True,False,False,False,True
Renault,240159,135,diesel,white,estate,True,True,False,False,True,False,True
Citroën,133160,135,diesel,white,sedan,False,True,False,True,True,True,True
Citroën,183569,135,diesel,brown,estate,False,True,False,False,False,False,True
Volkswagen,55305,190,diesel,black,sedan,True,True,False,True,False,False,True
Renault,179377,120,diesel,grey,sedan,True,True,False,False,False,False,True
Citroën,174740,135,diesel,white,coupe,True,True,True,False,True,True,True
Audi,200001,105,diesel,brown,estate,True,True,True,False,True,False,True
Citroën,128035,135,diesel,red,convertible,True,True,False,False,True,True,True
Citroën,130878,120,diesel,grey,estate,True,True,False,False,True,False,True
Citroën,152352,225,petrol,black,convertible,True,True,False,False,True,True,True
Audi,95860,190,diesel,brown,estate,True,True,True,True,True,False,True
Renault,133437,120,diesel,black,sedan,False,True,False,False,False,False,True
Citroën,182793,135,diesel,black,estate,False,True,False,False,False,False,True
Renault,186107,135,diesel,grey,sedan,False,True,False,False,False,False,True
Citroën,106878,135,diesel,white,estate,False,True,False,False,True,True,True
Audi,106404,160,diesel,black,estate,False,True,False,False,False,False,True
Citroën,165795,120,diesel,blue,sedan,False,False,False,False,False,False,True
Peugeot,121721,135,diesel,blue,subcompact,True,True,True,False,True,False,True
Lamborghini,65142,225,petrol,grey,hatchback,True,True,True,False,True,False,True
Audi,61648,160,diesel,black,sedan,True,False,False,False,True,False,True
Citroën,181233,120,diesel,blue,sedan,False,True,False,False,True,False,True
Renault,160709,140,diesel,black,sedan,True,True,False,False,True,True,True
Peugeot,91457,105,diesel,white,estate,False,True,False,False,True,False,True
BMW,179458,135,diesel,white,suv,False,False,False,False,False,False,True
Renault,84187,230,diesel,grey,hatchback,True,True,False,False,True,False,True
Citroën,124823,125,petrol,black,sedan,False,True,False,False,False,False,True
BMW,27253,190,diesel,grey,suv,True,True,False,True,True,True,True
Peugeot,163066,100,diesel,black,estate,False,True,False,False,False,False,True
Peugeot,54100,100,diesel,white,sedan,False,True,False,False,True,True,True
BMW,142332,230,diesel,white,suv,True,True,False,True,True,True,True
Nissan,67954,120,diesel,grey,suv,False,True,False,False,False,False,True
BMW,25474,85,diesel,white,hatchback,False,True,False,False,False,False,True
Audi,193202,135,diesel,black,hatchback,False,True,True,False,True,False,False
Peugeot,236929,100,diesel,black,sedan,True,True,False,False,False,False,True
BMW,176047,85,diesel,white,hatchback,False,True,False,False,False,False,True
Renault,226112,77,petrol,green,sedan,False,False,False,False,False,False,False
BMW,196977,135,diesel,black,suv,False,True,False,True,False,False,True
Renault,123045,135,diesel,silver,sedan,False,False,False,False,False,False,False
BMW,97338,140,diesel,black,suv,True,True,True,False,False,False,True
Audi,139765,160,diesel,white,estate,True,True,True,True,True,False,True
Volkswagen,130101,120,diesel,blue,hatchback,True,True,False,False,True,False,True
Peugeot,130884,100,diesel,black,estate,True,False,False,False,False,False,True
BMW,72592,135,diesel,black,suv,False,False,False,False,False,False,False
Citroën,149108,135,diesel,white,estate,False,True,True,False,False,False,True
Citroën,93066,135,diesel,black,coupe,False,False,False,True,True,False,True
Peugeot,112426,105,diesel,grey,estate,False,False,False,False,False,False,True
Renault,192385,120,diesel,black,sedan,True,True,False,False,True,False,True
Citroën,86680,120,diesel,black,sedan,False,True,False,False,True,False,True
Citroën,143853,120,diesel,black,coupe,True,True,True,False,True,True,True
Citroën,80929,135,diesel,black,estate,True,True,False,True,True,True,True
Audi,117387,135,diesel,grey,hatchback,False,True,False,False,False,False,True
BMW,12541,120,diesel,brown,suv,True,True,True,True,False,False,True
BMW,149057,110,diesel,green,suv,False,False,False,True,False,False,True
BMW,42273,80,petrol,black,hatchback,False,False,False,False,False,False,True
Peugeot,171328,100,diesel,black,sedan,True,False,False,False,False,False,True
BMW,178811,105,diesel,grey,suv,True,True,False,False,False,False,True
Maserati,25571,235,diesel,black,sedan,True,True,False,True,False,False,True
Nissan,54723,85,diesel,brown,suv,True,True,True,False,False,False,True
Mercedes,167545,105,diesel,black,sedan,False,True,True,False,True,False,False
Citroën,140991,135,diesel,black,estate,False,True,False,True,False,False,True
Renault,170625,120,diesel,black,estate,False,True,False,False,False,False,True
Renault,85319,140,diesel,grey,estate,False,True,False,False,True,False,True
Citroën,108749,120,diesel,white,sedan,False,True,False,False,False,False,False
Volkswagen,130518,180,diesel,grey,hatchback,True,True,True,True,True,False,True
Mitsubishi,160279,190,diesel,blue,suv,True,True,False,True,True,True,True
Citroën,111457,135,diesel,black,estate,True,True,False,True,True,False,True
Renault,78638,160,diesel,black,coupe,False,True,False,False,False,True,True
Renault,84275,120,diesel,blue,estate,True,True,False,False,False,False,True
Renault,165274,135,diesel,silver,estate,False,True,False,False,True,False,True
Renault,98278,120,diesel,grey,sedan,False,True,False,False,False,False,True
Peugeot,166841,100,diesel,blue,estate,True,True,False,False,False,False,True
Renault,59729,225,petrol,blue,hatchback,True,True,False,False,True,True,True
BMW,116708,85,diesel,black,subcompact,False,True,False,False,True,False,True
BMW,204115,230,diesel,white,suv,True,True,False,True,True,True,True
Peugeot,142723,105,diesel,black,sedan,False,True,False,False,True,False,True
Citroën,138439,90,diesel,black,hatchback,False,False,True,False,False,True,True
Mercedes,60013,100,diesel,white,hatchback,True,True,False,False,False,False,True
BMW,70714,85,diesel,white,hatchback,False,False,False,False,False,False,True
Peugeot,223126,100,diesel,black,estate,True,False,True,False,False,False,True
BMW,100632,85,diesel,grey,hatchback,False,False,False,False,False,False,True
BMW,166934,135,diesel,grey,suv,True,True,False,True,False,False,True
Audi,180883,100,diesel,silver,sedan,True,True,False,False,True,False,True
BMW,186764,85,diesel,black,hatchback,False,True,False,False,False,False,True
Renault,289658,120,diesel,blue,estate,True,True,False,False,False,False,True
Nissan,99889,100,diesel,grey,suv,True,True,False,False,False,False,True
Citroën,115992,120,diesel,blue,sedan,False,True,False,False,True,True,True
Mitsubishi,175252,210,diesel,grey,suv,True,True,False,True,True,False,True
Mercedes,54558,100,diesel,grey,hatchback,False,True,False,False,False,False,True
Citroën,248730,110,diesel,grey,estate,True,True,True,False,False,False,True
Mitsubishi,142463,190,diesel,white,suv,True,True,False,True,False,False,True
Renault,164400,135,diesel,white,estate,True,True,True,False,True,True,True
Nissan,233114,100,diesel,black,suv,False,False,False,False,False,False,False
Mercedes,122904,100,diesel,brown,hatchback,False,True,False,False,False,False,True
Ferrari,72760,155,diesel,brown,sedan,True,True,True,True,True,False,True
Renault,157968,120,diesel,grey,estate,True,True,True,False,True,False,True
Citroën,85199,135,diesel,grey,estate,True,True,False,True,False,False,True
BMW,30481,190,petrol,grey,sedan,True,True,False,False,True,False,True
Citroën,191216,135,diesel,silver,estate,False,True,False,False,False,True,True
Mitsubishi,14503,160,diesel,grey,suv,True,True,True,False,False,False,True
Citroën,160017,135,petrol,white,estate,False,True,True,False,True,False,False
BMW,219512,85,diesel,blue,hatchback,True,True,False,False,False,False,True
SEAT,121365,140,diesel,black,suv,True,True,False,True,True,False,True
Nissan,54754,85,diesel,white,suv,False,True,False,False,True,False,True
Nissan,126450,105,diesel,black,suv,True,False,False,False,False,False,True
Nissan,161610,100,diesel,blue,suv,True,False,True,False,False,True,True
Citroën,181499,120,diesel,brown,sedan,True,True,False,False,True,False,True
Nissan,142947,100,diesel,white,suv,True,False,True,False,False,False,True
Renault,181236,120,diesel,brown,sedan,False,True,False,False,False,False,True
Audi,201603,150,diesel,grey,sedan,True,True,True,False,True,False,True
Peugeot,152245,105,diesel,grey,sedan,False,True,False,False,False,False,True
Citroën,96261,120,diesel,red,sedan,False,False,True,False,False,False,True
Peugeot,50421,100,diesel,grey,coupe,True,True,False,False,False,True,True
BMW,147313,85,diesel,grey,hatchback,False,False,False,False,False,False,False
BMW,48859,85,diesel,black,hatchback,False,True,False,False,False,False,True
Peugeot,174960,100,diesel,black,sedan,False,True,False,False,False,False,True
Mitsubishi,167489,180,diesel,black,suv,True,True,True,True,True,True,True
Renault,194223,120,diesel,grey,estate,True,True,False,False,False,False,True
Citroën,151500,122,diesel,red,hatchback,True,True,False,False,True,True,True
Peugeot,198795,100,diesel,grey,sedan,False,True,False,False,False,False,True
Renault,110194,120,diesel,grey,estate,True,True,False,False,True,False,True
Renault,171472,135,diesel,grey,estate,True,True,False,False,False,False,True
Volkswagen,78407,120,diesel,beige,hatchback,True,True,False,False,True,False,True
Opel,82979,135,diesel,white,hatchback,True,True,False,False,True,True,True
BMW,68579,140,diesel,brown,suv,False,False,False,False,False,False,False
Renault,130671,140,diesel,blue,estate,True,True,False,True,True,False,True
Citroën,138583,119,diesel,brown,sedan,True,True,False,False,False,False,True
Citroën,116801,120,diesel,black,sedan,True,True,False,False,False,True,True
Audi,145968,160,diesel,brown,sedan,True,True,False,False,True,False,True
Opel,57457,140,diesel,black,hatchback,True,True,True,False,True,False,True
Renault,158050,120,diesel,black,sedan,True,True,False,False,False,False,True
Citroën,110323,120,diesel,grey,estate,False,True,False,False,True,True,True
Peugeot,170832,100,diesel,blue,estate,True,True,False,False,False,False,True
Peugeot,118160,100,diesel,grey,estate,True,False,False,False,False,False,True
Peugeot,145497,235,petrol,black,hatchback,True,True,True,True,True,True,True
BMW,170671,100,diesel,brown,suv,True,True,True,False,True,True,True
Audi,44211,160,diesel,black,estate,False,False,False,False,False,False,False
Renault,64985,230,diesel,grey,hatchback,True,True,True,True,False,True,True
Citroën,179056,122,diesel,white,estate,True,True,False,False,True,False,True
Citroën,66314,135,diesel,white,estate,False,False,False,False,False,False,False
Peugeot,146065,100,diesel,blue,estate,True,True,False,False,False,True,True
Peugeot,106845,100,diesel,blue,sedan,False,True,False,False,False,False,True
Citroën,165358,135,diesel,white,hatchback,False,True,False,False,False,False,True
Citroën,27451,100,diesel,black,hatchback,False,False,False,False,True,True,True
Audi,121332,160,diesel,black,estate,True,True,False,True,True,False,True
BMW,79026,140,diesel,grey,suv,True,True,True,True,True,False,True
Citroën,121398,95,petrol,grey,hatchback,True,False,False,False,False,False,True
SEAT,62592,140,diesel,white,suv,True,True,False,True,True,False,True
Renault,167672,85,diesel,brown,sedan,True,True,False,False,False,False,True
Mitsubishi,71161,190,diesel,white,suv,True,True,True,True,False,True,True
Citroën,161192,120,diesel,black,estate,True,True,False,False,False,False,True
Renault,56164,120,diesel,brown,estate,True,True,False,False,True,False,True
Renault,87191,135,diesel,black,sedan,True,True,False,False,True,False,True
Audi,144088,135,diesel,black,hatchback,True,True,True,False,True,False,True
Audi,119760,190,diesel,black,estate,True,True,True,True,True,False,True
Peugeot,109600,100,diesel,white,estate,False,True,False,False,True,True,True
BMW,99278,100,diesel,brown,suv,True,True,False,False,True,False,True
Mercedes,132280,105,diesel,blue,hatchback,True,True,True,False,True,True,True
PGO,221487,170,diesel,grey,estate,True,True,False,True,True,True,True
Subaru,110556,190,diesel,black,suv,True,True,True,True,False,True,True
BMW,154992,140,diesel,black,suv,False,False,False,False,False,False,False
BMW,146183,120,diesel,black,suv,True,True,True,True,False,True,True
Peugeot,132871,85,diesel,grey,estate,True,False,False,False,False,False,True
BMW,127577,85,diesel,white,hatchback,False,False,False,False,False,False,True
Audi,118376,100,diesel,grey,sedan,True,False,False,False,True,False,True
Audi,178650,192,diesel,grey,hatchback,True,True,False,False,True,False,True
BMW,195070,120,diesel,grey,suv,True,True,False,True,False,False,True
Peugeot,119781,100,diesel,grey,estate,True,True,False,False,False,False,True
Peugeot,162222,105,diesel,white,sedan,False,True,False,False,False,True,True
Citroën,139541,135,diesel,white,convertible,False,False,False,False,True,False,True
Citroën,160867,105,diesel,white,hatchback,True,False,True,False,True,True,True
Citroën,54817,110,diesel,black,hatchback,False,True,False,False,False,False,True
Citroën,123796,135,diesel,black,estate,True,True,False,False,True,True,True
Subaru,134154,300,hybrid_petrol,black,suv,True,True,False,True,True,False,True
Renault,197043,120,diesel,grey,estate,True,True,False,False,False,False,True
